time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 760, 1.211842, 0, 308, 0, 0, 0
1, 431, 2.116009, 0, 366, 0, 0, 0
2, 589, 1.650255, 0, 255, 0, 0, 0
3, 194, 4.314433, 0, 450, 0, 0, 0
4, 1295, 0.776834, 0, 732, 0, 0, 0
5, 3080, 0.270130, 0, 65, 0, 0, 0
6, 4433, 0.191969, 0, 47, 0, 0, 0
7, 1844, 0.459870, 0, 130, 0, 0, 0
8, 731, 1.158687, 0, 255, 0, 0, 0
9, 507, 1.928994, 0, 416, 0, 0, 0
10, 768, 1.109375, 0, 263, 0, 0, 0
11, 515, 2.071845, 0, 395, 0, 0, 0
12, 924, 0.809524, 0, 435, 0, 0, 0
13, 673, 1.521545, 0, 343, 0, 0, 0
14, 788, 1.116751, 0, 419, 0, 0, 0
15, 574, 1.346690, 0, 209, 0, 0, 0
16, 610, 1.498361, 0, 240, 0, 0, 0
17, 755, 1.451656, 0, 447, 0, 0, 0
18, 711, 0.957806, 0, 209, 0, 0, 0
19, 1795, 0.593872, 0, 215, 0, 0, 0
20, 1781, 0.482313, 0, 425, 0, 0, 0
21, 4332, 0.195291, 0, 42, 0, 0, 0
22, 3774, 0.220986, 0, 81, 0, 0, 0
23, 396, 0.588384, 0, 130, 0, 0, 0
24, 1449, 0.488613, 0, 263, 0, 0, 0
25, 1201, 0.892590, 0, 377, 0, 0, 0
26, 1276, 0.583856, 0, 182, 0, 0, 0
27, 1288, 0.783385, 0, 394, 0, 0, 0
28, 1381, 0.640840, 0, 174, 0, 0, 0
29, 3585, 0.263877, 0, 154, 0, 0, 0
30, 3247, 0.185094, 0, 45, 0, 0, 0
31, 3957, 0.260804, 0, 313, 0, 0, 0
32, 5849, 0.113182, 0, 35, 0, 0, 0
33, 1463, 0.045796, 0, 24, 0, 0, 0
